"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)","Category","Name","Number","Min","Max","Unit","Type","Operation"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,NA,"HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)",NA,NA,"HERBICIDE","HALOSULFURON-METHYL",128721,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (KANTOR = 129108)",NA,NA,"HERBICIDE","KANTOR",129108,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","0.017",NA,"INSECTICIDE","ABAMECTIN",122804,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,NA,"INSECTICIDE","ACETAMIPRID",99050,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,NA,"INSECTICIDE","BIFENAZATE",586,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,NA,"INSECTICIDE","BIFENTHRIN",128825,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",NA,NA,"INSECTICIDE","CARBARYL",56801,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,NA,"INSECTICIDE","CHLORANTRANILIPROLE",90100,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",NA,NA,"INSECTICIDE","CYANTRANILIPROLE",90098,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",NA,NA,"INSECTICIDE","CYFLUMETOFEN",138831,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA,NA,"INSECTICIDE","DIAZINON",57801,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAZAQUIN = 44501)",NA,NA,"INSECTICIDE","FENAZAQUIN",44501,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",NA,NA,"INSECTICIDE","FENPYROXIMATE",129131,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",NA,NA,"INSECTICIDE","IMIDACLOPRID",129099,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,NA,"INSECTICIDE","MALATHION",57701,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",NA,NA,"INSECTICIDE","METHOXYFENOZIDE",121027,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,NA,"INSECTICIDE","NALED",34401,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","0.072",NA,"INSECTICIDE","NOVALURON",124002,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0.069",NA,"INSECTICIDE","SPINETORAM",110007,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,NA,"INSECTICIDE","SPIROMESIFEN",24875,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA,NA,"INSECTICIDE","SULFOXAFLOR",5210,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,NA,"INSECTICIDE","THIAMETHOXAM",60109,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA,NA,"OTHER","ACIBENZOLAR-S-METHYL",61402,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,NA,"OTHER","CYTOKININS",116801,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ETHEPHON = 99801)",NA,NA,"OTHER","ETHEPHON",99801,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)",NA,NA,"OTHER","INDOLEBUTYRIC ACID",46701,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",NA,NA,"OTHER","METAM-POTASSIUM",39002,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)","(NA)",NA,"OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA,NA,"IN LB / ACRE / APPLICATION, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,NA,"FUNGICIDE","AZOXYSTROBIN",128810,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","(NA)",NA,"FUNGICIDE","BACILLUS SUBTILIS",6479,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",NA,NA,"FUNGICIDE","BORAX DECAHYDRATE",11102,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA,NA,"FUNGICIDE","BOSCALID",128008,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","21.339",NA,"FUNGICIDE","CAPTAN",81301,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",NA,NA,"FUNGICIDE","CYFLUFENAMID",555550,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0.816",NA,"FUNGICIDE","CYPRODINIL",288202,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA,NA,"FUNGICIDE","DIFENOCONAZOLE",128847,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,NA,"FUNGICIDE","FENHEXAMID",90209,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0.652",NA,"FUNGICIDE","FLUDIOXONIL",71503,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,NA,"FUNGICIDE","FLUOPYRAM",80302,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA,NA,"FUNGICIDE","FOSETYL-AL",123301,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,NA,"FUNGICIDE","MEFENOXAM",113502,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA,NA,"FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,NA,"FUNGICIDE","PROPICONAZOLE",122101,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",NA,NA,"FUNGICIDE","PYDIFLUMETOFEN",90110,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA,NA,"FUNGICIDE","PYRACLOSTROBIN",99100,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,NA,"FUNGICIDE","PYRIMETHANIL",288201,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",NA,NA,"FUNGICIDE","TETRACONAZOLE",120603,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,NA,"FUNGICIDE","THIOPHANATE-METHYL",102001,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","22.509",NA,"FUNGICIDE","THIRAM",79801,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",NA,NA,"FUNGICIDE","TRIFLUMIZOLE",128879,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,NA,"HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA,NA,"HERBICIDE","CLETHODIM",121011,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)",NA,NA,"HERBICIDE","COPPER ETHANOLAMINE",24409,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",NA,NA,"HERBICIDE","DIMETHENAMID",129051,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,NA,"HERBICIDE","FLUMIOXAZIN",129034,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
"SURVEY",2021,"YEAR",NA,"STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)",NA,NA,"HERBICIDE","FLUROXYPYR 1-MHE",128968,NA,NA,"IN LB / ACRE / YEAR, AVG","BEARING","APPLICATIONS"
